Row ID,Order Date,Sales,Profit,Customer Name,Zip Code,Product Category
1469,2/12/2012,723.82,-40.98,Sally Matthias,56001,Furniture
1470,12/20/2009,1082.43,23.97,Darren Powers,76201,Technology
1471,2/24/2010,40.23,-30.26,Matt Collister,20715,Office Supplies
1472,9/11/2009,341.55,-255.65,Helen Wasserman,21222,Furniture
1473,9/11/2009,98.37,-76.54,Helen Wasserman,21222,Office Supplies
1474,2/4/2010,2773.84,-513.76,Pauline Johnson,23464,Furniture
1475,9/25/2010,289.94,-102.19,James Galang,22003,Office Supplies
1476,9/25/2010,1848.52,-493.60,James Galang,22003,Furniture
1477,8/27/2009,262.54,29.24,Joni Wasserman,90503,Technology
1478,8/27/2009,190.73,-69.64,Joni Wasserman,90503,Technology
1479,8/27/2009,1332.97,4.75,Joni Wasserman,90503,Technology
1480,5/14/2009,227.37,-92.07,Dave Brooks,71854,Office Supplies
1481,1/23/2009,136.41,-99.34,Jocasta Rupert,67114,Office Supplies
1482,1/23/2009,1312.65,488.31,Jocasta Rupert,20190,Office Supplies
1483,5/12/2011,283.13,-141.26,Aaron Hawkins,91776,Office Supplies
1484,5/23/2009,104.39,38.45,Emily Grady,84660,Office Supplies
1485,5/12/2012,618.84,-200.84,Craig Yedwab,06415,Furniture
1486,7/26/2009,100.41,-69.91,Rob Haberlin,50401,Office Supplies
1487,7/26/2009,8101.99,2369.84,Rob Haberlin,50401,Technology
1488,7/26/2009,1313.81,-457.16,Rob Haberlin,50401,Technology
1489,5/2/2011,6330.09,1421.89,Deborah Brumfield,72143,Technology
1490,1/19/2011,40.26,-27.44,Dorris Love,11729,Office Supplies
1491,9/10/2011,95.38,-36.89,Dianna Wilson,07506,Office Supplies
1492,3/17/2010,48.04,-23.28,Saphhira Shifley,29801,Office Supplies
1493,7/5/2010,19.36,-11.85,Vivian Mathis,21113,Office Supplies
1494,7/5/2010,206.27,-54.44,Vivian Mathis,20832,Office Supplies
1495,8/23/2010,308.54,76.42,Jamie Kunitz,62205,Office Supplies
1496,8/19/2011,400.57,93.36,Anthony Johnson,60302,Office Supplies
1497,8/24/2010,233.39,-197.39,Mike Vittorini,49505,Office Supplies
1498,12/27/2011,2072.12,365.23,Cyma Kinney,98661,Office Supplies
1499,12/27/2011,151.19,-13.45,Cyma Kinney,98661,Office Supplies
1500,6/12/2012,133.90,-14.58,Helen Wasserman,21222,Office Supplies
1501,4/6/2009,608.21,-175.13,Jenna Caffey,46322,Office Supplies
1502,4/6/2009,570.53,3.96,Jenna Caffey,17602,Technology
1503,10/26/2010,285.84,-27.26,Harold Engle,47905,Office Supplies
1504,10/26/2010,12450.48,3030.16,Harold Engle,47905,Furniture
1505,11/25/2009,2525.99,416.67,Cindy Chapman,85737,Technology
1506,8/23/2009,65.42,-112.92,Quincy Jones,35216,Furniture
1507,8/23/2009,5750.94,432.98,Quincy Jones,35216,Technology
1508,2/6/2010,5149.06,605.44,Alejandro Ballentine,97303,Furniture
1509,3/10/2011,135.31,-49.32,Trudy Schmidt,48239,Office Supplies
1510,2/10/2012,1281.36,-90.12,Alice McCarthy,84118,Technology
1511,3/27/2010,2040.95,-1231.87,Ross DeVincentis,21061,Office Supplies
1512,11/12/2011,181.66,-27.47,Mike Vittorini,49505,Technology
1513,1/3/2012,1170.03,4.22,Ralph Knight,60438,Technology
1514,8/13/2012,193.11,-263.76,Dan Campbell,91745,Office Supplies
1515,3/30/2009,3449.26,252.77,Ashley Jarboe,30297,Technology
1516,11/6/2012,677.43,75.48,Neil Knudson,28144,Furniture
1517,4/1/2009,566.53,-209.60,Toby Swindell,37066,Furniture
1518,10/4/2011,486.43,285.35,Amy Hunt,37664,Furniture
1519,10/4/2011,144.95,10.82,Amy Hunt,37664,Office Supplies
1520,5/14/2010,73.36,-94.95,Claire Good,97224,Office Supplies
1521,5/14/2010,3630.15,951.68,Claire Good,97224,Technology
1522,12/10/2012,538.27,225.20,Sung Chung,83642,Office Supplies
1523,12/10/2012,3665.41,1236.36,Sung Chung,83642,Office Supplies
1524,12/10/2012,20.95,2.81,Sung Chung,83642,Office Supplies
1525,2/24/2009,2545.89,-321.51,Peter McVee,04038,Office Supplies
1526,5/13/2012,8305.19,1383.32,Fred McMath,05201,Furniture
1527,5/13/2012,251.05,118.79,Fred McMath,07026,Office Supplies
1528,5/13/2012,305.62,-129.86,Fred McMath,02744,Office Supplies
1529,4/17/2009,226.88,-582.65,Ruben Dartt,98026,Technology
1530,9/7/2010,158.79,1.16,Victoria Pisteka,92231,Office Supplies
1531,9/7/2010,286.81,110.05,Victoria Pisteka,83616,Office Supplies
1532,10/23/2011,1102.28,389.61,Scot Coram,53209,Office Supplies
1533,6/24/2012,14.49,-12.58,Sandra Glassco,58103,Office Supplies
1534,3/25/2012,710.86,196.22,Eugene Moren,80013,Office Supplies
1535,12/10/2010,1991.26,-528.09,Ionia McGrath,35211,Office Supplies
1536,12/10/2010,10480.27,2271.68,Ionia McGrath,35211,Furniture
1537,6/9/2011,114.53,-39.23,Cynthia Delaney,80033,Office Supplies
1538,6/9/2011,7164.74,1609.29,Cynthia Delaney,80033,Technology
1539,3/20/2009,4620.05,-229.68,Charles Crestani,95051,Furniture
1540,8/16/2012,131.71,-44.00,Cynthia Arntzen,37167,Office Supplies
1541,3/15/2011,130.38,31.52,Saphhira Shifley,29801,Office Supplies
1542,1/17/2011,308.52,-59.85,Guy Phonely,44035,Furniture
1543,1/17/2011,176.50,-119.72,Guy Phonely,44035,Office Supplies
1544,11/29/2012,5188.86,395.12,Allen Rosenblatt,62002,Office Supplies
1545,10/21/2012,182.86,-106.27,Lisa Hazard,87105,Furniture
1546,5/21/2010,398.86,-26.45,Christine Abelman,98387,Office Supplies
1547,5/21/2010,109.18,37.17,Christine Abelman,98387,Office Supplies
1548,5/21/2010,28.59,-14.33,Christine Abelman,98387,Office Supplies
1549,3/30/2012,221.66,-95.17,Janet Molinari,44112,Technology
1550,4/9/2009,3197.00,603.46,Evan Henry,91941,Technology
1551,3/17/2012,339.81,79.59,Barry Weirich,60130,Office Supplies
1552,12/28/2009,1285.55,-17.03,Eric Barreto,02920,Technology
1553,12/28/2009,177.67,39.63,Eric Barreto,06050,Office Supplies
1554,8/30/2011,276.50,35.72,Kalyca Meade,15146,Office Supplies
1555,10/30/2010,298.57,74.07,Robert Barroso,90022,Office Supplies
1556,10/30/2010,44.32,-41.55,Robert Barroso,90022,Office Supplies
1557,10/30/2010,1629.75,-195.70,Robert Barroso,03079,Office Supplies
1558,10/30/2010,261.02,-94.05,Robert Barroso,07083,Office Supplies
1559,2/9/2012,6170.02,-433.29,Jay Kimmel,45324,Furniture
1560,5/26/2012,2083.05,354.96,Harold Engle,47905,Technology
1561,5/26/2012,233.28,112.35,Harold Engle,46226,Office Supplies
1562,5/26/2012,47.01,-19.32,Harold Engle,46226,Office Supplies
1563,6/30/2011,140.07,-21.85,Tanja Norvell,33710,Office Supplies
1564,10/18/2011,157.87,-115.80,Berenike Kampe,01840,Office Supplies
1565,3/22/2012,1194.96,107.45,Tony Chapman,49221,Technology
1566,3/1/2009,866.66,35.29,Natalie Fritzler,53150,Technology
1567,11/16/2009,184.33,-89.20,Liz Price,48021,Technology
1568,11/16/2009,1223.38,83.57,Liz Price,48336,Technology
1569,10/21/2009,14.84,-2.42,Maya Herman,30161,Office Supplies
1570,10/21/2009,922.47,-13.10,Maya Herman,30161,Technology
1571,9/10/2012,3245.73,569.57,Hilary Holden,46360,Furniture
1572,9/10/2012,63.02,-119.66,Hilary Holden,46360,Office Supplies
1573,9/10/2012,6420.87,-690.21,Hilary Holden,46544,Technology
1574,9/10/2012,2407.69,424.14,Hilary Holden,46544,Technology
1575,9/5/2009,128.69,28.29,Sarah Bern,48640,Office Supplies
1576,7/21/2012,12270.30,4842.37,Matt Connell,44646,Office Supplies
1577,8/6/2012,109.70,-106.77,Nathan Gelder,53545,Office Supplies
1578,8/6/2012,80.89,23.37,Nathan Gelder,53545,Office Supplies
1579,6/22/2011,482.91,-16.59,Patrick Bzostek,75109,Office Supplies
1580,6/22/2011,2969.64,383.45,Patrick Bzostek,75109,Technology
1581,5/7/2009,333.68,81.96,Laurel Beltran,29915,Technology
1582,11/24/2010,58.64,4.55,Nora Price,24017,Office Supplies
1583,11/24/2010,136.06,-33.22,Nora Price,22153,Office Supplies
1584,1/21/2012,1554.53,474.66,Bill Donatelli,68005,Office Supplies
1585,3/3/2010,446.04,59.04,Jason Klamczynski,20601,Office Supplies
1586,3/3/2010,18421.20,-969.05,Jason Klamczynski,20601,Furniture
1587,8/1/2012,39.68,-6.71,Eric Hoffmann,32712,Office Supplies
1588,8/1/2012,1273.27,-615.67,Eric Hoffmann,32712,Technology
1589,4/12/2010,1519.90,399.37,Doug Bickford,61107,Furniture
1590,8/24/2010,102.24,37.79,Carl Jackson,60087,Office Supplies
1591,8/17/2010,165.37,-80.11,Darren Budd,76017,Technology
1592,8/17/2010,1785.74,739.48,Darren Budd,76017,Furniture
1593,10/20/2011,111.90,38.03,Dennis Bolton,15221,Office Supplies
1594,7/4/2011,965.69,-144.20,Brendan Dodson,60462,Furniture
1595,7/2/2009,4629.67,2860.71,Ben Wallace,13601,Furniture
1596,4/18/2009,1350.34,-517.17,Justin Knight,52722,Office Supplies
1597,4/18/2009,861.26,-429.86,Justin Knight,52601,Furniture
1598,4/18/2009,1531.41,365.42,Justin Knight,52601,Technology
1599,11/22/2009,1497.32,836.51,Sean Miller,53154,Technology
1600,3/15/2009,281.84,-99.55,Chuck Sachs,04240,Technology
1601,3/15/2009,200.75,-605.37,Chuck Sachs,06614,Technology
1602,4/9/2011,32.51,-90.94,Brian DeCherney,84107,Technology
1603,4/9/2011,570.51,-142.75,Brian DeCherney,84107,Office Supplies
1604,9/24/2012,243.49,-45.89,Valerie Mitchum,07628,Technology
1605,9/24/2012,1090.40,146.24,Valerie Mitchum,21222,Office Supplies
1606,2/22/2011,65.85,3.90,Erica Smith,99362,Office Supplies
1607,11/10/2011,1154.14,-36.00,Olvera Toch,54601,Technology
1608,11/10/2011,223.82,-249.11,Olvera Toch,54601,Office Supplies
1609,11/10/2011,61.46,-261.35,Olvera Toch,54601,Technology
1610,11/10/2011,122.09,14.11,Olvera Toch,53711,Office Supplies
1611,9/4/2009,7312.03,2031.51,Aleksandra Gannaway,94591,Technology
1612,7/4/2010,102.18,-65.67,Brad Thomas,94024,Technology
1613,2/7/2012,1650.41,335.08,Fred Chung,11554,Technology
1614,7/27/2012,1173.50,53.87,Jenna Caffey,17602,Furniture
1615,1/27/2009,6121.20,1312.34,Michael Dominguez,54703,Technology
1616,12/25/2011,188.93,58.32,Dean Percer,03842,Office Supplies
1617,4/26/2009,38.96,0.37,Nicole Brennan,82901,Office Supplies
1618,8/4/2009,3501.79,-7838.33,Tamara Willingham,92277,Technology
1619,8/4/2009,141.83,-35.69,Tamara Willingham,92277,Office Supplies
1620,2/5/2011,1566.80,-1044.92,Keith Dawkins,72113,Technology
1621,2/5/2011,616.01,-74.88,Keith Dawkins,72113,Office Supplies
1622,2/5/2011,438.61,-56.05,Keith Dawkins,72113,Technology
1623,7/19/2012,686.27,-345.36,Mark Cousins,48180,Technology
1624,2/25/2010,315.28,-261.55,David Wiener,19901,Technology
1625,6/3/2009,3503.12,-168.14,Tamara Willingham,92277,Furniture
1626,2/24/2012,57.24,-14.10,Christina Vanderzanden,50208,Office Supplies
1627,12/25/2009,651.45,-160.56,Jack O'Briant,39530,Office Supplies
1628,6/29/2010,311.10,86.60,Alex Grayson,08618,Office Supplies
1629,6/29/2010,452.93,-172.34,Alex Grayson,07095,Technology
1630,9/21/2010,54.23,-16.46,Tom Prescott,94513,Office Supplies
1631,7/28/2012,247.21,-63.72,Marina Lichtenstein,52001,Office Supplies
1632,7/28/2012,1541.78,14.35,Marina Lichtenstein,52001,Technology
1633,7/31/2012,148.34,25.21,Tracy Poddar,43050,Furniture
1634,9/12/2011,351.27,-37.22,Mike Gockenbach,32404,Office Supplies
1635,8/14/2009,181.50,-6.24,Yoseph Carroll,99163,Office Supplies
1636,4/20/2010,2339.52,886.03,Melanie Page,78550,Office Supplies
1637,4/20/2010,533.25,-88.32,Melanie Page,78550,Office Supplies
1638,7/17/2009,4993.42,190.14,Cindy Chapman,85737,Technology
1639,7/17/2009,1059.30,67.60,Cindy Chapman,85345,Technology
1640,4/20/2010,7319.85,611.43,Ken Dana,59102,Technology
1641,4/20/2010,707.44,-50.27,Ken Dana,59102,Office Supplies
1642,9/9/2012,40.29,-82.13,Tracy Poddar,43050,Technology
1643,9/9/2012,775.77,179.37,Tracy Poddar,43050,Office Supplies
1644,8/20/2012,242.63,-36.11,Shahid Hopkins,48858,Office Supplies
1645,7/3/2011,5051.89,1708.84,Joni Blumstein,73703,Furniture
1646,5/23/2010,796.14,320.07,David Wiener,19901,Office Supplies
1647,5/23/2010,142.96,33.59,David Wiener,19901,Office Supplies
1648,2/24/2010,102.06,36.23,Jesus Ocampo,75150,Office Supplies
1649,2/24/2010,101.82,-52.55,Jesus Ocampo,75150,Office Supplies
1650,8/23/2010,4729.85,2014.82,Mark Cousins,48180,Technology
1651,5/25/2010,1386.60,-556.18,Marc Crier,72801,Furniture
1652,11/24/2009,194.17,-20.91,Stephanie Phelps,98034,Technology
1653,6/15/2011,49.23,-77.71,Christopher Conant,98408,Office Supplies
1654,11/10/2010,397.84,-14.75,Edward Hooks,60188,Office Supplies
1655,6/24/2010,73.07,-41.01,Jamie Kunitz,62205,Office Supplies
1656,6/24/2010,4679.10,111.52,Jamie Kunitz,62205,Furniture
1657,4/7/2010,657.94,7.35,Stephanie Phelps,98034,Office Supplies
1658,4/7/2010,1270.73,-425.72,Stephanie Phelps,98034,Furniture
1659,3/16/2011,109.49,26.09,Christopher Schild,46307,Office Supplies
1660,1/19/2012,1684.96,-553.06,Ivan Liston,55305,Office Supplies
1661,1/19/2012,1662.05,-471.26,Ivan Liston,55305,Furniture
1662,1/19/2012,11460.76,4264.82,Ivan Liston,55305,Furniture
1663,1/3/2009,896.49,-452.27,Ann Steele,84041,Technology
1664,4/13/2011,210.66,-145.72,Max Jones,18504,Office Supplies
1665,6/24/2012,1660.86,-164.59,Dean Percer,02108,Office Supplies
1666,9/27/2009,152.26,64.99,Victoria Pisteka,92231,Office Supplies
1667,6/30/2011,135.21,5.89,Muhammed Yedwab,22124,Office Supplies
1668,6/16/2010,2048.57,-259.99,Carlos Meador,91767,Technology
1669,2/6/2011,4442.05,720.95,Denny Ordway,95695,Technology
1670,2/4/2010,271.06,-76.60,Toby Swindell,37066,Office Supplies
1671,2/4/2010,58.84,4.29,Toby Swindell,37066,Furniture
1672,2/4/2010,1211.72,587.84,Toby Swindell,37066,Furniture
1673,2/4/2010,75.26,-17.24,Toby Swindell,37066,Office Supplies
1674,2/4/2010,407.12,-289.81,Toby Swindell,37066,Technology
1675,9/19/2012,8009.59,2332.40,Michelle Lonsdale,60137,Technology
1676,9/19/2012,4689.66,2176.19,Michelle Lonsdale,60139,Furniture
1677,11/9/2010,49.89,-30.84,Tanja Norvell,33710,Office Supplies
1678,11/9/2010,1831.53,-139.98,Tanja Norvell,33710,Technology
1679,9/11/2009,17.59,10.85,Cindy Stewart,86301,Office Supplies
1680,9/11/2009,308.81,128.28,Cindy Stewart,86301,Office Supplies
1681,12/25/2012,4852.05,-1197.58,Giulietta Weimer,48104,Furniture
1682,12/9/2011,686.20,290.20,Grace Kelly,75098,Furniture
1683,12/9/2011,1274.52,444.15,Grace Kelly,75098,Technology
1684,12/12/2010,10341.47,865.02,Darren Budd,76017,Furniture
1685,12/12/2010,55.21,-45.30,Darren Budd,76017,Furniture
1686,12/12/2010,38.30,-42.49,Darren Budd,76017,Furniture
1687,3/1/2011,3355.15,658.50,Maxwell Schwartz,28560,Technology
1688,6/2/2010,599.52,25.14,Tracy Zic,33404,Technology
1689,6/2/2010,10330.94,2914.56,Tracy Zic,33404,Office Supplies
1690,12/14/2011,19.00,-10.73,Justin Knight,52601,Office Supplies
1691,12/14/2011,8289.51,3051.62,Justin Knight,52601,Office Supplies
1692,12/12/2009,302.91,-186.13,Joni Blumstein,73703,Furniture
1693,12/12/2009,842.61,-208.43,Joni Blumstein,73703,Technology
1694,6/25/2009,159.51,-103.63,Brad Norvell,55113,Furniture
1695,6/25/2009,5015.05,1090.43,Brad Norvell,55113,Technology
1696,12/18/2012,117.97,44.59,Joni Blumstein,73703,Office Supplies
1697,11/30/2009,561.65,-264.94,Kelly Lampkin,78626,Furniture
1698,11/30/2009,55.60,-52.54,Kelly Lampkin,75051,Office Supplies
1699,11/30/2009,2431.13,660.63,Kelly Lampkin,75051,Furniture
1700,11/30/2009,113.40,-5.02,Kelly Lampkin,75051,Office Supplies
1701,2/14/2010,5007.69,-899.34,Muhammed Yedwab,23805,Furniture
1702,2/14/2010,1379.62,-66.07,Muhammed Yedwab,23805,Office Supplies
1703,10/23/2010,2237.76,151.86,Ritsa Hightower,74601,Furniture
1704,10/23/2010,20.59,1.19,Ritsa Hightower,74601,Office Supplies
1705,10/23/2010,281.74,25.67,Ritsa Hightower,74801,Office Supplies
1706,10/23/2010,217.35,-67.19,Ritsa Hightower,74801,Office Supplies
1707,10/23/2010,2746.57,617.40,Ritsa Hightower,74801,Office Supplies
1708,12/10/2011,1212.93,-1460.77,Julia Barnett,94070,Furniture
1709,7/6/2011,515.65,123.50,Dan Lawera,75503,Office Supplies
1710,12/24/2011,3019.41,1269.05,Brendan Dodson,60462,Technology
1711,6/2/2012,824.24,-127.23,Ken Lonsdale,63130,Technology
1712,6/18/2011,283.17,119.64,Harold Engle,46226,Office Supplies
1713,12/20/2011,539.21,11.65,Tracy Poddar,05403,Furniture
1714,5/11/2011,3436.90,-398.11,Jay Kimmel,45324,Furniture
1715,4/2/2011,513.74,-28.68,Lisa DeCherney,57006,Office Supplies
1716,4/2/2011,36.80,14.19,Lisa DeCherney,57006,Furniture
1717,2/2/2011,123.82,-0.37,Troy Staebel,05401,Furniture
1718,3/23/2012,36.86,-32.82,Hunter Glantz,60516,Office Supplies
1719,5/28/2011,209.53,-81.06,Ken Heidel,30269,Office Supplies
1720,5/28/2011,225.47,-29.07,Ken Heidel,30269,Office Supplies
1721,5/28/2011,168.66,-167.06,Ken Heidel,55066,Office Supplies
1722,10/18/2012,243.05,-70.85,Yoseph Carroll,99163,Office Supplies
1723,8/4/2009,2560.59,670.96,Michael Granlund,55433,Technology
1724,8/4/2009,189.04,-74.77,Michael Granlund,55433,Office Supplies
1725,10/24/2010,137.84,34.31,Cathy Prescott,88201,Office Supplies
1726,2/18/2012,299.01,-142.86,Ed Braxton,85281,Office Supplies
1727,10/15/2011,22079.47,5322.14,Sylvia Foulston,60060,Technology
1728,12/26/2010,536.25,-166.75,Joel Eaton,39212,Office Supplies
1729,12/26/2010,5.73,-1.84,Joel Eaton,39212,Office Supplies
1730,11/8/2011,240.27,-269.80,Dennis Kane,11720,Office Supplies
1731,11/8/2011,6802.37,459.50,Dennis Kane,11720,Furniture
1732,1/31/2010,1400.10,88.68,Anthony Rawles,80817,Technology
1733,3/12/2009,1146.41,-88.61,Lindsay Castell,59715,Technology
1734,4/19/2010,3662.16,-372.82,Thais Sissman,32004,Furniture
1735,4/19/2010,329.37,-53.57,Thais Sissman,32004,Office Supplies
1736,12/7/2010,356.95,-228.24,Bill Donatelli,68005,Office Supplies
1737,12/7/2010,112.86,-56.78,Bill Donatelli,68025,Technology
1738,12/7/2010,2063.42,989.95,Bill Donatelli,68025,Office Supplies
1739,7/7/2009,1187.01,-203.27,Steve Nguyen,44224,Furniture
1740,7/10/2011,744.00,215.80,Chuck Clark,89031,Technology
1741,7/10/2011,388.87,103.05,Chuck Clark,89031,Technology
1742,8/4/2010,1676.44,607.50,Tom Zandusky,32303,Office Supplies
1743,8/4/2010,1406.07,-701.91,Tom Zandusky,32303,Furniture
1744,8/4/2010,1771.67,338.95,Tom Zandusky,32303,Office Supplies
1745,8/7/2010,5407.31,1068.48,Eugene Barchas,60110,Furniture
1746,2/20/2011,3081.33,-1341.11,Dave Kipp,91730,Furniture
1747,2/20/2011,1692.56,275.50,Dave Kipp,96003,Office Supplies
1748,5/13/2010,1702.50,133.45,Michael Stewart,07843,Technology
1749,5/24/2009,2360.43,66.22,Vivek Grady,45373,Technology
1750,5/24/2009,154.60,-23.53,Vivek Grady,45373,Office Supplies
1751,3/3/2009,74.30,-129.01,Jim Radford,60123,Furniture
1752,6/11/2012,5023.25,1665.23,George Ashbrook,79424,Technology
1753,6/16/2011,70.33,1.07,Patrick O'Brill,48141,Office Supplies
1754,1/13/2010,140.72,-115.53,Dave Poirier,07008,Office Supplies
1755,1/13/2010,8038.08,2821.41,Dave Poirier,91730,Office Supplies
1756,10/20/2009,1768.97,341.10,Steven Roelle,98503,Technology
1757,10/15/2011,189.99,72.82,Justin Ellison,39301,Office Supplies
1758,12/21/2010,2360.98,611.93,Julia Barnett,92672,Office Supplies
1759,12/21/2010,182.20,82.21,Julia Barnett,92672,Office Supplies
1760,4/10/2010,15.64,-16.01,Richard Eichhorn,70072,Office Supplies
1761,4/10/2010,1751.08,587.01,Richard Eichhorn,70072,Office Supplies
1762,4/10/2010,225.37,77.53,Richard Eichhorn,70072,Furniture
1763,2/22/2011,107.12,-54.87,Annie Thurman,84044,Office Supplies
1764,2/22/2011,676.24,219.78,Annie Thurman,84044,Office Supplies
1765,2/22/2011,3668.60,993.15,Annie Thurman,84044,Office Supplies
1766,4/27/2009,564.85,181.02,Neil Knudson,28144,Office Supplies
1767,4/27/2009,572.33,-62.28,Neil Knudson,28144,Technology
1768,3/19/2010,345.69,143.23,Ann Blume,03038,Office Supplies
1769,1/15/2009,201.06,-80.86,Jennifer Jackson,39401,Furniture
1770,2/9/2010,21506.77,1260.51,Carlos Soltero,60091,Technology
1771,2/9/2010,669.02,-1274.02,Carlos Soltero,60091,Office Supplies
1772,11/20/2009,2494.69,-937.06,Dave Kipp,91730,Furniture
1773,5/29/2010,2213.92,768.34,Alejandro Ballentine,97303,Furniture
1774,1/7/2010,159.41,34.68,Yana Sorensen,94533,Office Supplies
1775,8/17/2010,2116.62,745.45,John Castell,55372,Office Supplies
1776,2/19/2012,1486.72,294.81,Sung Shariari,71203,Office Supplies
1777,2/19/2012,558.04,40.32,Sung Shariari,70560,Office Supplies
1778,3/8/2010,25.52,21.77,Henry MacAllister,77840,Furniture
1779,6/23/2010,677.52,168.22,Mark Cousins,48098,Technology
1780,4/8/2009,1562.97,501.59,Kelly Lampkin,75051,Office Supplies
1781,1/17/2009,1143.49,-193.44,Carlos Soltero,60091,Office Supplies
1782,1/17/2009,78.08,-43.10,Carlos Soltero,60517,Office Supplies
1783,1/11/2011,17.00,-4.61,Greg Guthrie,46203,Office Supplies
1784,1/11/2011,67.41,-49.60,Greg Guthrie,46203,Furniture
1785,1/11/2011,130.67,-77.18,Greg Guthrie,46203,Office Supplies
1786,1/11/2011,77.62,-50.88,Greg Guthrie,47130,Office Supplies
1787,2/25/2010,383.81,-21.15,Patrick Jones,36801,Office Supplies
1788,5/25/2012,69.06,28.47,Philip Fox,37027,Office Supplies
1789,5/25/2012,84.01,-4.17,Philip Fox,37027,Office Supplies
1790,5/25/2012,592.92,-44.92,Philip Fox,37027,Office Supplies
1791,12/24/2011,761.23,107.93,Sonia Sunley,67501,Office Supplies
1792,12/2/2012,66.19,15.84,Dave Hallsten,78521,Office Supplies
1793,12/2/2012,1100.21,433.59,Dave Hallsten,20746,Technology
1794,3/11/2011,127.49,-57.95,Thais Sissman,32004,Technology
1795,3/1/2011,53.33,-2.44,Muhammed Lee,07960,Office Supplies
1796,3/1/2011,9.37,-5.26,Muhammed Lee,06360,Office Supplies
1797,1/25/2009,1532.48,-43.00,Laurel Beltran,29915,Technology
1798,10/4/2011,459.26,-54.12,Michael Oakman,39560,Office Supplies
1799,7/18/2011,141.49,59.92,Edward Becker,79907,Office Supplies
1800,7/18/2011,211.55,-120.95,Edward Becker,79907,Office Supplies
1801,5/3/2010,627.12,100.04,Laurel Elliston,24541,Furniture
1802,5/3/2010,4096.21,308.22,Laurel Elliston,24541,Technology
1803,10/29/2010,302.05,-58.81,Daniel Byrd,48841,Technology
1804,10/29/2010,3645.45,-765.50,Daniel Byrd,89502,Furniture
1805,9/25/2009,63.43,-191.79,Sue Ann Reed,33334,Technology
1806,8/30/2010,5297.47,-158.93,Jim Radford,60007,Furniture
1807,8/30/2010,95.30,29.68,Jim Radford,60007,Office Supplies
1808,11/24/2011,1147.64,261.87,Grant Thornton,92553,Office Supplies
1809,4/24/2012,653.92,52.89,Doug Jacobs,07646,Office Supplies
1810,3/5/2009,440.39,186.64,Guy Armstrong,46203,Office Supplies
1811,3/5/2009,96.99,-66.35,Guy Armstrong,47130,Office Supplies
1812,6/25/2010,44.74,-20.10,Shirley Jackson,92024,Office Supplies
1813,6/25/2010,90.78,-71.84,Shirley Jackson,92024,Office Supplies
1814,4/3/2010,2712.07,-435.56,Georgia Rosenberg,22304,Office Supplies
1815,1/15/2012,290.68,-93.50,Fred McMath,08302,Office Supplies
1816,4/8/2009,1357.53,562.92,Stuart Van,11967,Office Supplies
1817,7/22/2009,136.20,-154.31,Nancy Lomonaco,77340,Office Supplies
1818,12/4/2012,210.06,-135.00,Sarah Brown,98042,Office Supplies
1819,4/22/2009,3387.32,1413.52,Raymond Fair,05701,Technology
1820,4/22/2010,187.92,-2149.80,Ben Ferrer,43229,Office Supplies
1821,12/14/2011,3577.11,-1620.41,Damala Kotsonis,03839,Furniture
1822,7/26/2010,150.20,12.97,David Bremer,92374,Office Supplies
1823,11/15/2009,81.43,-44.66,Arthur Wiediger,78207,Office Supplies
1824,11/15/2009,883.15,-1148.19,Arthur Wiediger,78207,Office Supplies
1825,8/18/2010,283.57,71.21,Craig Leslie,29915,Office Supplies
1826,12/14/2009,590.43,82.59,Joy Smith,46614,Office Supplies
1827,12/14/2009,216.33,-17.37,Joy Smith,46614,Office Supplies
1828,3/7/2010,1211.00,-27.99,Xylona Price,44512,Technology
1829,3/7/2010,4924.14,1049.54,Xylona Price,44512,Technology
1830,12/13/2010,990.73,56.39,Alejandro Savely,05451,Technology
1831,10/19/2011,24233.54,6492.67,Raymond Book,98006,Technology
1832,10/19/2011,6325.65,114.46,Raymond Book,98226,Furniture
1833,10/19/2011,380.62,-301.73,Raymond Book,98226,Furniture
1834,7/31/2010,951.31,-333.07,Sam Craven,30809,Office Supplies
1835,10/5/2011,502.01,159.73,Jennifer Ferguson,11542,Furniture
1836,2/11/2012,38.93,-102.43,Deanra Eno,92503,Technology
1837,11/20/2012,187.16,29.33,Kelly Williams,66801,Office Supplies
1838,5/16/2009,513.08,198.94,Victoria Pisteka,92231,Office Supplies
1839,5/16/2009,98.80,-62.00,Victoria Pisteka,92231,Office Supplies
1840,3/22/2009,7312.86,1279.37,Pamela Stobb,10562,Furniture
1841,3/22/2009,605.16,154.65,Pamela Stobb,10562,Technology
1842,9/11/2009,460.68,-116.76,Grant Carroll,61832,Office Supplies
1843,9/11/2009,318.76,-160.95,Grant Carroll,61832,Technology
1844,5/9/2012,763.85,-126.60,Roy Phan,98146,Technology
1845,5/9/2012,12.59,-5.92,Roy Phan,98146,Office Supplies
1846,8/12/2012,9062.44,3858.28,Muhammed Lee,02127,Office Supplies
1847,8/12/2012,1662.57,674.99,Muhammed Lee,02718,Office Supplies
1848,7/16/2009,1020.61,-209.61,Skye Norling,60148,Office Supplies
1849,7/16/2009,243.51,-159.86,Skye Norling,58554,Furniture
1850,7/16/2009,755.60,223.44,Skye Norling,58554,Office Supplies
1851,7/16/2009,592.73,75.01,Skye Norling,58554,Office Supplies
1852,5/13/2009,89.40,22.22,Giulietta Dortch,94025,Office Supplies
